,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier,param_classifier__C,param_classifier__class_weight,param_classifier__max_depth,param_classifier__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
47,1.0576848030090331,0.03566635145428244,0.3063033580780029,0.018107439212924507,"LogisticRegression(penalty='l1', solver='liblinear')",0.0016155980984398745,"{0: 0.13694468883805502, 1: 2.774241111712687}",,,"{'classifier': LogisticRegression(penalty='l1', solver='liblinear'), 'classifier__C': 0.0016155980984398745, 'classifier__class_weight': {0: 0.13694468883805502, 1: 2.774241111712687}}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
48,1.126632070541382,0.052473278516983,0.3138843059539795,0.02787549032481815,"LogisticRegression(penalty='l1', solver='liblinear')",0.0016155980984398745,"{0: 0.20041703325708254, 1: 2.377920952896589}",,,"{'classifier': LogisticRegression(penalty='l1', solver='liblinear'), 'classifier__C': 0.0016155980984398745, 'classifier__class_weight': {0: 0.20041703325708254, 1: 2.377920952896589}}",0.994579945799458,1.0,0.9945945945945946,0.997289972899729,0.989159891598916,0.9951248809785396,0.003594820295870839,79
49,1.0972755908966065,0.05390291862348823,0.316130256652832,0.01900928854194714,"LogisticRegression(penalty='l1', solver='liblinear')",0.0016155980984398745,"{0: 0.26388937767611004, 1: 1.9816007940804907}",,,"{'classifier': LogisticRegression(penalty='l1', solver='liblinear'), 'classifier__C': 0.0016155980984398745, 'classifier__class_weight': {0: 0.26388937767611004, 1: 1.9816007940804907}}",0.7344173441734417,0.6621621621621622,0.754054054054054,0.6910569105691057,0.7018970189701897,0.7087174979857906,0.03237807896017045,131
50,1.0790274143218994,0.04247479670864598,0.3068719387054443,0.016767064978711863,"LogisticRegression(penalty='l1', solver='liblinear')",0.0016155980984398745,"{0: 0.32736172209513753, 1: 1.5852806352643924}",,,"{'classifier': LogisticRegression(penalty='l1', solver='liblinear'), 'classifier__C': 0.0016155980984398745, 'classifier__class_weight': {0: 0.32736172209513753, 1: 1.5852806352643924}}",0.43902439024390244,0.4135135135135135,0.43783783783783786,0.41192411924119243,0.4363143631436314,0.4277228447960155,0.012291110819748548,197
51,1.1259037494659423,0.08299765441147586,0.3126188278198242,0.024105472433088172,"LogisticRegression(penalty='l1', solver='liblinear')",0.0016155980984398745,"{0: 0.3908340665141651, 1: 1.1889604764482948}",,,"{'classifier': LogisticRegression(penalty='l1', solver='liblinear'), 'classifier__C': 0.0016155980984398745, 'classifier__class_weight': {0: 0.3908340665141651, 1: 1.1889604764482948}}",0.17344173441734417,0.14054054054054055,0.15945945945945947,0.14634146341463414,0.15989159891598917,0.1559349593495935,0.011520308725709,298
52,1.1486814498901368,0.11795110419700688,0.33542695045471194,0.03745769401360975,"LogisticRegression(penalty='l1', solver='liblinear')",0.0016155980984398745,"{0: 0.4543064109331926, 1: 0.7926403176321966}",,,"{'classifier': LogisticRegression(penalty='l1', solver='liblinear'), 'classifier__C': 0.0016155980984398745, 'classifier__class_weight': {0: 0.4543064109331926, 1: 0.7926403176321966}}",0.024390243902439025,0.013513513513513514,0.002702702702702703,0.008130081300813009,0.005420054200542005,0.010831319124002052,0.007664091422528211,465
53,1.8746088027954102,0.37743794924074725,0.4176634788513184,0.06799275987709939,"LogisticRegression(penalty='l1', solver='liblinear')",0.0016155980984398745,"{0: 0.5177787553522201, 1: 0.3963201588160983}",,,"{'classifier': LogisticRegression(penalty='l1', solver='liblinear'), 'classifier__C': 0.0016155980984398745, 'classifier__class_weight': {0: 0.5177787553522201, 1: 0.3963201588160983}}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,472
54,1.496264934539795,0.16972353988505431,0.4188838958740234,0.09928984453464543,"LogisticRegression(penalty='l1', solver='liblinear')",0.0017782794100389228,"{0: 0.01, 1: 3.5668814293448836}",,,"{'classifier': LogisticRegression(penalty='l1', solver='liblinear'), 'classifier__C': 0.0017782794100389228, 'classifier__class_weight': {0: 0.01, 1: 3.5668814293448836}}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
55,1.2128457069396972,0.1069174446712888,0.35262575149536135,0.039527035444397285,"LogisticRegression(penalty='l1', solver='liblinear')",0.0017782794100389228,"{0: 0.0734723444190275, 1: 3.1705612705287853}",,,"{'classifier': LogisticRegression(penalty='l1', solver='liblinear'), 'classifier__C': 0.0017782794100389228, 'classifier__class_weight': {0: 0.0734723444190275, 1: 3.1705612705287853}}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
56,1.2245952606201171,0.10282924224244172,0.339213228225708,0.023669766318048742,"LogisticRegression(penalty='l1', solver='liblinear')",0.0017782794100389228,"{0: 0.13694468883805502, 1: 2.774241111712687}",,,"{'classifier': LogisticRegression(penalty='l1', solver='liblinear'), 'classifier__C': 0.0017782794100389228, 'classifier__class_weight': {0: 0.13694468883805502, 1: 2.774241111712687}}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
